track_id,sample,init_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
EP12,20,2026-08-28 18:00:00,36,13.0,-135.9,1008.0,20.0
WP20,20,2026-08-28 18:00:00,36,30.6,169.2,995.0,38.0
WP21,20,2026-08-28 18:00:00,36,28.7,165.7,999.0,24.0
AL04,20,2026-08-28 18:00:00,42,18.1,-63.6,1013.0,24.0
EP11,20,2026-08-28 18:00:00,42,16.0,-121.2,983.0,42.0
EP12,20,2026-08-28 18:00:00,42,13.0,-137.3,1006.0,20.0
WP20,20,2026-08-28 18:00:00,42,32.1,168.4,997.0,36.0
WP21,20,2026-08-28 18:00:00,42,28.8,166.8,1002.0,27.0
AL04,20,2026-08-28 18:00:00,48,18.7,-65.3,1013.0,24.0
EP11,20,2026-08-28 18:00:00,48,16.0,-121.7,985.0,42.0
EP12,20,2026-08-28 18:00:00,48,13.1,-138.4,1008.0,19.0
WP20,20,2026-08-28 18:00:00,48,33.4,167.8,997.0,34.0
WP21,20,2026-08-28 18:00:00,48,29.2,167.7,1003.0,26.0
AL04,20,2026-08-28 18:00:00,54,19.1,-66.9,1013.0,23.0
EP11,20,2026-08-28 18:00:00,54,16.1,-122.2,980.0,44.0
EP12,20,2026-08-28 18:00:00,54,13.3,-139.4,1005.0,19.0
WP20,20,2026-08-28 18:00:00,54,34.5,167.4,999.0,33.0
WP21,20,2026-08-28 18:00:00,54,30.5,168.0,1003.0,28.0
AL04,20,2026-08-28 18:00:00,60,18.8,-68.9,1012.0,22.0
EP11,20,2026-08-28 18:00:00,60,16.2,-122.7,981.0,46.0
EP12,20,2026-08-28 18:00:00,60,13.4,-140.5,1008.0,20.0
WP20,20,2026-08-28 18:00:00,60,35.4,167.2,999.0,32.0
WP21,20,2026-08-28 18:00:00,60,31.5,168.4,1001.0,27.0
AL04,20,2026-08-28 18:00:00,66,18.8,-70.9,1013.0,20.0
EP11,20,2026-08-28 18:00:00,66,16.3,-123.1,974.0,51.0
EP11,20,2026-08-28 18:00:00,66,16.3,-123.1,974.0,51.0
EP12,20,2026-08-28 18:00:00,66,13.5,-141.8,1005.0,23.0
WP20,20,2026-08-28 18:00:00,66,36.4,167.1,1001.0,33.0
WP21,20,2026-08-28 18:00:00,66,31.9,168.4,1004.0,26.0
AL04,20,2026-08-28 18:00:00,72,19.4,-72.0,1012.0,22.0
EP11,20,2026-08-28 18:00:00,72,16.4,-123.7,975.0,50.0
EP11,20,2026-08-28 18:00:00,72,16.4,-123.7,975.0,50.0
EP12,20,2026-08-28 18:00:00,72,13.5,-143.0,1007.0,23.0
WP20,20,2026-08-28 18:00:00,72,38.2,167.3,1000.0,33.0
AL04,20,2026-08-28 18:00:00,78,19.6,-73.2,1013.0,24.0
EP11,20,2026-08-28 18:00:00,78,16.5,-124.3,968.0,54.0
EP11,20,2026-08-28 18:00:00,78,16.5,-124.3,968.0,54.0
EP12,20,2026-08-28 18:00:00,78,13.5,-144.1,1004.0,23.0
WP20,20,2026-08-28 18:00:00,78,40.8,168.3,1000.0,36.0
EP11,20,2026-08-28 18:00:00,84,16.7,-125.0,970.0,53.0
EP11,20,2026-08-28 18:00:00,84,16.7,-125.0,970.0,53.0
EP12,20,2026-08-28 18:00:00,84,13.4,-145.2,1006.0,25.0
WP20,20,2026-08-28 18:00:00,84,43.7,169.8,997.0,37.0
EP11,20,2026-08-28 18:00:00,90,16.9,-125.7,965.0,57.0
EP11,20,2026-08-28 18:00:00,90,16.9,-125.7,965.0,57.0
EP12,20,2026-08-28 18:00:00,90,13.4,-146.3,1003.0,26.0
WP20,20,2026-08-28 18:00:00,90,46.3,171.6,997.0,38.0
EP11,20,2026-08-28 18:00:00,96,17.2,-126.5,967.0,61.0
EP11,20,2026-08-28 18:00:00,96,17.2,-126.5,967.0,61.0
EP12,20,2026-08-28 18:00:00,96,13.3,-147.3,1004.0,27.0
WP20,20,2026-08-28 18:00:00,96,49.8,173.2,994.0,37.0
EP11,20,2026-08-28 18:00:00,102,17.6,-127.1,962.0,58.0
EP11,20,2026-08-28 18:00:00,102,17.6,-127.1,962.0,58.0
EP12,20,2026-08-28 18:00:00,102,13.3,-148.2,1001.0,29.0
WP20,20,2026-08-28 18:00:00,102,54.0,173.8,990.0,35.0
EP11,20,2026-08-28 18:00:00,108,17.9,-127.7,967.0,60.0
EP11,20,2026-08-28 18:00:00,108,17.9,-127.7,967.0,60.0
EP12,20,2026-08-28 18:00:00,108,13.3,-149.0,1003.0,31.0
WP20,20,2026-08-28 18:00:00,108,56.3,174.0,984.0,37.0
EP11,20,2026-08-28 18:00:00,114,18.3,-128.3,963.0,63.0
EP11,20,2026-08-28 18:00:00,114,18.3,-128.3,963.0,63.0
EP12,20,2026-08-28 18:00:00,114,13.4,-149.9,1000.0,31.0
WP20,20,2026-08-28 18:00:00,114,57.0,173.6,984.0,43.0
EP11,20,2026-08-28 18:00:00,120,18.8,-128.9,966.0,59.0
EP11,20,2026-08-28 18:00:00,120,18.8,-128.9,966.0,59.0
EP12,20,2026-08-28 18:00:00,120,13.5,-150.7,1000.0,33.0
WP20,20,2026-08-28 18:00:00,120,56.5,172.8,983.0,45.0
EP11,20,2026-08-28 18:00:00,126,19.2,-129.4,965.0,63.0
EP11,20,2026-08-28 18:00:00,126,19.2,-129.4,965.0,63.0
EP12,20,2026-08-28 18:00:00,126,13.7,-151.5,996.0,35.0
WP20,20,2026-08-28 18:00:00,126,55.6,172.0,983.0,44.0
EP11,20,2026-08-28 18:00:00,132,19.6,-129.8,971.0,60.0
EP11,20,2026-08-28 18:00:00,132,19.6,-129.8,971.0,60.0
EP12,20,2026-08-28 18:00:00,132,14.0,-152.1,996.0,37.0
WP20,20,2026-08-28 18:00:00,132,54.8,172.4,984.0,39.0
EP11,20,2026-08-28 18:00:00,138,20.2,-130.2,971.0,54.0
EP11,20,2026-08-28 18:00:00,138,20.2,-130.2,971.0,54.0
EP12,20,2026-08-28 18:00:00,138,14.2,-152.8,990.0,40.0
WP20,20,2026-08-28 18:00:00,138,54.1,173.0,985.0,33.0
EP11,20,2026-08-28 18:00:00,144,20.7,-130.7,975.0,53.0
EP11,20,2026-08-28 18:00:00,144,20.7,-130.7,975.0,53.0
EP12,20,2026-08-28 18:00:00,144,14.5,-153.3,990.0,43.0
WP20,20,2026-08-28 18:00:00,144,53.8,173.9,985.0,29.0
EP11,20,2026-08-28 18:00:00,150,21.4,-131.2,974.0,55.0
EP11,20,2026-08-28 18:00:00,150,21.4,-131.2,974.0,55.0
EP12,20,2026-08-28 18:00:00,150,14.7,-153.8,984.0,43.0
WP20,20,2026-08-28 18:00:00,150,53.7,174.9,986.0,28.0
EP11,20,2026-08-28 18:00:00,156,21.9,-131.7,981.0,48.0
EP12,20,2026-08-28 18:00:00,156,14.8,-154.1,987.0,44.0
WP20,20,2026-08-28 18:00:00,156,53.9,176.1,987.0,28.0
EP11,20,2026-08-28 18:00:00,162,22.6,-132.4,982.0,45.0
EP12,20,2026-08-28 18:00:00,162,14.9,-154.4,982.0,47.0
WP20,20,2026-08-28 18:00:00,162,54.3,177.4,989.0,28.0
EP11,20,2026-08-28 18:00:00,168,23.2,-132.9,988.0,41.0
EP12,20,2026-08-28 18:00:00,168,15.1,-154.7,982.0,48.0
WP20,20,2026-08-28 18:00:00,168,55.1,178.9,991.0,27.0
EP11,20,2026-08-28 18:00:00,174,23.8,-133.5,988.0,39.0
EP12,20,2026-08-28 18:00:00,174,15.2,-154.9,979.0,48.0
WP20,20,2026-08-28 18:00:00,174,56.3,-179.8,994.0,27.0
EP11,20,2026-08-28 18:00:00,180,24.2,-134.0,993.0,36.0
EP12,20,2026-08-28 18:00:00,180,15.3,-155.0,980.0,47.0
WP20,20,2026-08-28 18:00:00,180,57.5,-178.6,996.0,25.0
EP11,20,2026-08-28 18:00:00,186,24.6,-134.5,995.0,33.0
EP12,20,2026-08-28 18:00:00,186,15.5,-155.1,978.0,49.0
WP20,20,2026-08-28 18:00:00,186,58.6,-177.7,998.0,24.0
EP11,20,2026-08-28 18:00:00,192,25.0,-135.0,999.0,31.0
EP12,20,2026-08-28 18:00:00,192,15.7,-155.2,981.0,52.0
EP12,20,2026-08-28 18:00:00,192,15.7,-155.2,981.0,52.0
WP20,20,2026-08-28 18:00:00,192,59.6,-176.8,999.0,24.0
EP11,20,2026-08-28 18:00:00,198,25.3,-135.6,1000.0,28.0
EP12,20,2026-08-28 18:00:00,198,16.1,-155.3,978.0,49.0
WP20,20,2026-08-28 18:00:00,198,60.4,-175.9,1001.0,24.0
EP11,20,2026-08-28 18:00:00,204,25.5,-136.3,1005.0,26.0
EP12,20,2026-08-28 18:00:00,204,16.6,-155.4,983.0,51.0
EP12,20,2026-08-28 18:00:00,204,16.6,-155.4,983.0,51.0
WP20,20,2026-08-28 18:00:00,204,61.0,-174.6,1003.0,23.0
EP11,20,2026-08-28 18:00:00,210,25.6,-137.1,1006.0,24.0
EP12,20,2026-08-28 18:00:00,210,17.1,-155.6,981.0,51.0
EP12,20,2026-08-28 18:00:00,210,17.1,-155.6,981.0,51.0
WP20,20,2026-08-28 18:00:00,210,61.5,-172.9,1006.0,22.0
EP11,20,2026-08-28 18:00:00,216,25.5,-138.0,1009.0,24.0
EP12,20,2026-08-28 18:00:00,216,17.7,-155.7,988.0,51.0
EP12,20,2026-08-28 18:00:00,216,17.7,-155.7,988.0,51.0
WP20,20,2026-08-28 18:00:00,216,61.5,-170.5,1009.0,23.0
EP11,20,2026-08-28 18:00:00,222,25.3,-138.9,1009.0,24.0
EP12,20,2026-08-28 18:00:00,222,18.6,-156.1,995.0,46.0
WP20,20,2026-08-28 18:00:00,222,61.6,-168.0,1012.0,23.0
EP11,20,2026-08-28 18:00:00,228,24.9,-140.0,1011.0,24.0
EP12,20,2026-08-28 18:00:00,228,19.7,-156.7,1003.0,47.0
WP20,20,2026-08-28 18:00:00,228,62.0,-164.7,1014.0,22.0
EP11,20,2026-08-28 18:00:00,234,24.4,-141.4,1011.0,24.0
EP12,20,2026-08-28 18:00:00,234,20.5,-157.7,1005.0,38.0
WP20,20,2026-08-28 18:00:00,234,62.1,-161.7,1015.0,21.0
EP11,20,2026-08-28 18:00:00,240,23.9,-143.1,1013.0,23.0
EP12,20,2026-08-28 18:00:00,240,21.0,-158.8,1007.0,34.0
AL04,0,2026-08-28 18:00:00,0,15.4,-48.5,1010.0,32.0
EP11,0,2026-08-28 18:00:00,0,13.5,-115.1,1001.0,49.0
EP12,0,2026-08-28 18:00:00,0,12.2,-133.2,1007.0,29.0
WP20,0,2026-08-28 18:00:00,0,20.3,167.0,1000.0,56.0
WP20,0,2026-08-28 18:00:00,0,20.3,167.0,1000.0,56.0
WP21,0,2026-08-28 18:00:00,0,26.4,166.0,999.0,56.0
WP21,0,2026-08-28 18:00:00,0,26.4,166.0,999.0,56.0
AL04,0,2026-08-28 18:00:00,6,15.8,-50.8,1011.0,28.0
EP11,0,2026-08-28 18:00:00,6,13.9,-116.0,994.0,38.0
EP12,0,2026-08-28 18:00:00,6,12.3,-133.6,1004.0,22.0
WP20,0,2026-08-28 18:00:00,6,21.3,167.2,993.0,37.0
WP21,0,2026-08-28 18:00:00,6,27.0,165.3,997.0,33.0
AL04,0,2026-08-28 18:00:00,12,16.2,-53.2,1010.0,29.0
EP11,0,2026-08-28 18:00:00,12,14.4,-116.8,997.0,35.0
EP12,0,2026-08-28 18:00:00,12,12.4,-134.2,1006.0,21.0
WP20,0,2026-08-28 18:00:00,12,22.6,168.0,997.0,34.0
WP21,0,2026-08-28 18:00:00,12,27.9,165.1,998.0,29.0
AL04,0,2026-08-28 18:00:00,18,16.6,-55.4,1012.0,28.0
EP11,0,2026-08-28 18:00:00,18,15.0,-117.5,995.0,32.0
EP12,0,2026-08-28 18:00:00,18,12.6,-134.9,1004.0,22.0
WP20,0,2026-08-28 18:00:00,18,24.2,168.6,999.0,35.0
WP21,0,2026-08-28 18:00:00,18,29.0,165.0,1000.0,29.0
AL04,0,2026-08-28 18:00:00,24,17.1,-57.6,1012.0,28.0
EP11,0,2026-08-28 18:00:00,24,15.6,-118.3,997.0,34.0
EP12,0,2026-08-28 18:00:00,24,12.7,-135.7,1007.0,21.0
WP20,0,2026-08-28 18:00:00,24,26.2,169.0,999.0,32.0
WP21,0,2026-08-28 18:00:00,24,30.2,164.7,999.0,27.0
AL04,0,2026-08-28 18:00:00,30,17.4,-59.6,1013.0,26.0
EP11,0,2026-08-28 18:00:00,30,16.0,-119.1,994.0,33.0
EP12,0,2026-08-28 18:00:00,30,12.8,-136.4,1006.0,20.0
WP20,0,2026-08-28 18:00:00,30,28.3,169.2,1002.0,32.0
WP21,0,2026-08-28 18:00:00,30,31.0,164.6,1001.0,24.0
AL04,0,2026-08-28 18:00:00,36,17.6,-61.7,1012.0,25.0
EP11,0,2026-08-28 18:00:00,36,16.3,-119.8,995.0,33.0
EP12,0,2026-08-28 18:00:00,36,12.9,-137.4,1008.0,22.0
WP20,0,2026-08-28 18:00:00,36,30.5,169.1,1001.0,31.0
WP21,0,2026-08-28 18:00:00,36,31.0,164.8,1000.0,22.0
AL04,0,2026-08-28 18:00:00,42,18.1,-63.4,1014.0,23.0
EP11,0,2026-08-28 18:00:00,42,16.6,-120.5,991.0,34.0
EP12,0,2026-08-28 18:00:00,42,12.9,-138.5,1006.0,21.0
WP20,0,2026-08-28 18:00:00,42,32.7,168.2,1002.0,31.0
WP21,0,2026-08-28 18:00:00,42,30.8,165.4,1001.0,22.0
AL04,0,2026-08-28 18:00:00,48,18.6,-64.8,1013.0,23.0
EP11,0,2026-08-28 18:00:00,48,16.6,-121.2,993.0,33.0
EP12,0,2026-08-28 18:00:00,48,12.9,-139.7,1008.0,20.0
WP20,0,2026-08-28 18:00:00,48,34.1,166.8,1001.0,28.0
WP21,0,2026-08-28 18:00:00,48,31.3,166.2,1002.0,24.0
AL04,0,2026-08-28 18:00:00,54,18.5,-66.4,1013.0,22.0
EP11,0,2026-08-28 18:00:00,54,16.8,-121.9,990.0,33.0
EP12,0,2026-08-28 18:00:00,54,13.0,-140.6,1006.0,19.0
WP20,0,2026-08-28 18:00:00,54,35.1,166.2,1004.0,27.0
WP21,0,2026-08-28 18:00:00,54,31.5,167.2,1005.0,24.0
AL04,0,2026-08-28 18:00:00,60,18.7,-68.0,1013.0,21.0
EP11,0,2026-08-28 18:00:00,60,16.9,-122.4,993.0,32.0
EP12,0,2026-08-28 18:00:00,60,13.0,-141.7,1008.0,20.0
WP20,0,2026-08-28 18:00:00,60,35.7,166.1,1004.0,25.0
WP21,0,2026-08-28 18:00:00,60,32.5,167.7,1005.0,24.0
AL04,0,2026-08-28 18:00:00,66,18.6,-69.3,1013.0,18.0
EP11,0,2026-08-28 18:00:00,66,17.0,-123.0,990.0,32.0
EP12,0,2026-08-28 18:00:00,66,13.0,-142.8,1007.0,20.0
WP20,0,2026-08-28 18:00:00,66,36.0,166.3,1006.0,25.0
WP21,0,2026-08-28 18:00:00,66,34.6,167.0,1006.0,25.0
AL04,0,2026-08-28 18:00:00,72,19.3,-70.1,1012.0,18.0
EP11,0,2026-08-28 18:00:00,72,17.1,-123.6,991.0,32.0
EP12,0,2026-08-28 18:00:00,72,13.0,-144.0,1008.0,20.0
WP20,0,2026-08-28 18:00:00,72,36.2,167.1,1005.0,25.0
WP21,0,2026-08-28 18:00:00,72,36.4,166.8,1005.0,25.0
AL04,0,2026-08-28 18:00:00,78,19.5,-70.7,1012.0,18.0
EP11,0,2026-08-28 18:00:00,78,17.4,-124.2,989.0,33.0
EP12,0,2026-08-28 18:00:00,78,13.0,-144.9,1006.0,20.0
WP20,0,2026-08-28 18:00:00,78,37.8,167.4,1006.0,26.0
WP21,0,2026-08-28 18:00:00,78,38.4,167.5,1006.0,27.0
AL04,0,2026-08-28 18:00:00,84,19.8,-71.0,1013.0,17.0
EP11,0,2026-08-28 18:00:00,84,17.6,-124.9,991.0,34.0
EP12,0,2026-08-28 18:00:00,84,13.1,-146.0,1008.0,20.0
WP20,0,2026-08-28 18:00:00,84,40.9,168.9,1005.0,26.0
WP21,0,2026-08-28 18:00:00,84,41.5,169.1,1005.0,26.0
AL04,0,2026-08-28 18:00:00,90,19.7,-71.6,1013.0,16.0
EP11,0,2026-08-28 18:00:00,90,17.9,-125.6,988.0,34.0
EP12,0,2026-08-28 18:00:00,90,13.1,-147.1,1006.0,21.0
WP20,0,2026-08-28 18:00:00,90,43.1,171.2,1004.0,29.0
WP21,0,2026-08-28 18:00:00,90,43.4,170.9,1004.0,29.0
AL04,0,2026-08-28 18:00:00,96,19.8,-71.4,1013.0,16.0
EP11,0,2026-08-28 18:00:00,96,18.3,-126.3,991.0,34.0
EP12,0,2026-08-28 18:00:00,96,13.0,-148.3,1008.0,21.0
WP20,0,2026-08-28 18:00:00,96,44.6,173.0,1001.0,30.0
WP21,0,2026-08-28 18:00:00,96,44.6,172.9,1001.0,30.0
AL04,0,2026-08-28 18:00:00,102,20.2,-70.6,1014.0,17.0
EP11,0,2026-08-28 18:00:00,102,18.7,-126.9,988.0,35.0
EP12,0,2026-08-28 18:00:00,102,12.9,-149.2,1006.0,21.0
WP20,0,2026-08-28 18:00:00,102,46.8,175.5,999.0,32.0
WP21,0,2026-08-28 18:00:00,102,46.8,175.5,999.0,32.0
AL04,0,2026-08-28 18:00:00,108,20.5,-71.7,1014.0,16.0
EP11,0,2026-08-28 18:00:00,108,19.2,-127.5,991.0,35.0
EP12,0,2026-08-28 18:00:00,108,12.8,-150.2,1008.0,22.0
AL04,0,2026-08-28 18:00:00,114,21.2,-72.2,1015.0,14.0
EP11,0,2026-08-28 18:00:00,114,19.9,-128.1,988.0,35.0
EP12,0,2026-08-28 18:00:00,114,12.8,-151.3,1006.0,23.0
AL04,0,2026-08-28 18:00:00,120,21.5,-73.9,1014.0,13.0
EP11,0,2026-08-28 18:00:00,120,20.6,-128.5,991.0,35.0
EP12,0,2026-08-28 18:00:00,120,12.7,-152.3,1008.0,22.0
AL04,0,2026-08-28 18:00:00,126,21.9,-75.4,1014.0,12.0
EP11,0,2026-08-28 18:00:00,126,21.4,-129.0,989.0,36.0
EP12,0,2026-08-28 18:00:00,126,12.7,-153.2,1006.0,22.0
AL04,0,2026-08-28 18:00:00,132,22.2,-76.1,1014.0,13.0
EP11,0,2026-08-28 18:00:00,132,22.3,-129.4,993.0,38.0
EP12,0,2026-08-28 18:00:00,132,12.8,-154.0,1007.0,23.0
AL04,0,2026-08-28 18:00:00,138,22.5,-77.2,1013.0,12.0
EP11,0,2026-08-28 18:00:00,138,23.3,-129.9,990.0,37.0
EP12,0,2026-08-28 18:00:00,138,12.9,-154.8,1005.0,23.0
AL04,0,2026-08-28 18:00:00,144,22.8,-77.9,1013.0,11.0
EP11,0,2026-08-28 18:00:00,144,24.4,-130.4,994.0,36.0
EP12,0,2026-08-28 18:00:00,144,12.9,-155.4,1006.0,23.0
AL04,0,2026-08-28 18:00:00,150,24.0,-78.0,1013.0,10.0
EP11,0,2026-08-28 18:00:00,150,25.5,-130.9,993.0,34.0
EP12,0,2026-08-28 18:00:00,150,13.0,-155.8,1004.0,23.0
AL04,0,2026-08-28 18:00:00,156,24.3,-78.9,1013.0,12.0
EP11,0,2026-08-28 18:00:00,156,26.5,-131.1,996.0,33.0
EP12,0,2026-08-28 18:00:00,156,13.0,-156.1,1005.0,24.0
EP11,0,2026-08-28 18:00:00,162,27.4,-131.5,996.0,30.0
EP12,0,2026-08-28 18:00:00,162,12.9,-156.3,1003.0,24.0
EP11,0,2026-08-28 18:00:00,168,28.3,-131.5,999.0,28.0
EP12,0,2026-08-28 18:00:00,168,12.9,-156.5,1004.0,23.0
EP11,0,2026-08-28 18:00:00,174,29.2,-131.3,1000.0,28.0
EP12,0,2026-08-28 18:00:00,174,12.8,-156.6,1002.0,23.0
EP11,0,2026-08-28 18:00:00,180,29.9,-131.1,1003.0,28.0
EP12,0,2026-08-28 18:00:00,180,12.9,-156.6,1002.0,24.0
EP11,0,2026-08-28 18:00:00,186,30.8,-130.7,1004.0,29.0
EP12,0,2026-08-28 18:00:00,186,12.9,-156.7,1001.0,24.0
EP11,0,2026-08-28 18:00:00,192,31.4,-130.1,1008.0,28.0
EP12,0,2026-08-28 18:00:00,192,13.1,-156.7,1001.0,24.0
EP11,0,2026-08-28 18:00:00,198,31.8,-129.6,1009.0,26.0
EP12,0,2026-08-28 18:00:00,198,13.3,-156.7,1000.0,25.0
EP11,0,2026-08-28 18:00:00,204,32.0,-129.3,1012.0,25.0
EP12,0,2026-08-28 18:00:00,204,13.7,-156.7,1001.0,25.0
EP11,0,2026-08-28 18:00:00,210,31.8,-129.4,1013.0,23.0
EP12,0,2026-08-28 18:00:00,210,14.2,-156.8,1000.0,25.0
EP11,0,2026-08-28 18:00:00,216,31.8,-129.5,1016.0,22.0
EP12,0,2026-08-28 18:00:00,216,14.8,-156.9,1002.0,25.0
EP11,0,2026-08-28 18:00:00,222,32.5,-129.9,1016.0,21.0
EP12,0,2026-08-28 18:00:00,222,15.5,-157.1,1001.0,26.0
EP11,0,2026-08-28 18:00:00,228,32.1,-130.5,1018.0,20.0
EP12,0,2026-08-28 18:00:00,228,16.1,-157.1,1002.0,26.0
EP11,0,2026-08-28 18:00:00,234,31.3,-131.2,1015.0,19.0
EP12,0,2026-08-28 18:00:00,234,16.8,-157.3,1002.0,27.0
EP11,0,2026-08-28 18:00:00,240,30.2,-132.5,1017.0,18.0
EP12,0,2026-08-28 18:00:00,240,17.3,-157.5,1003.0,25.0
AL04,11,2026-08-28 18:00:00,0,15.4,-48.3,1010.0,31.0
EP11,11,2026-08-28 18:00:00,0,13.6,-115.1,1001.0,45.0
EP12,11,2026-08-28 18:00:00,0,12.2,-132.3,1006.0,30.0
WP20,11,2026-08-28 18:00:00,0,20.2,167.1,1000.0,59.0
WP20,11,2026-08-28 18:00:00,0,20.2,167.1,1000.0,59.0
WP21,11,2026-08-28 18:00:00,0,26.7,166.0,998.0,63.0
WP21,11,2026-08-28 18:00:00,0,26.7,166.0,998.0,63.0
AL04,11,2026-08-28 18:00:00,6,15.8,-50.6,1011.0,28.0
EP11,11,2026-08-28 18:00:00,6,14.2,-116.3,993.0,41.0
EP12,11,2026-08-28 18:00:00,6,12.3,-133.0,1004.0,22.0
WP20,11,2026-08-28 18:00:00,6,21.1,167.3,995.0,41.0
WP21,11,2026-08-28 18:00:00,6,27.4,165.2,998.0,35.0
AL04,11,2026-08-28 18:00:00,12,16.2,-52.8,1010.0,28.0
EP11,11,2026-08-28 18:00:00,12,14.4,-117.3,997.0,36.0
EP12,11,2026-08-28 18:00:00,12,12.5,-133.4,1006.0,21.0
WP20,11,2026-08-28 18:00:00,12,22.4,167.9,999.0,32.0
WP21,11,2026-08-28 18:00:00,12,28.2,164.8,999.0,30.0
AL04,11,2026-08-28 18:00:00,18,16.6,-55.0,1012.0,27.0
EP11,11,2026-08-28 18:00:00,18,14.7,-117.9,995.0,31.0
EP12,11,2026-08-28 18:00:00,18,12.8,-134.2,1005.0,21.0
WP20,11,2026-08-28 18:00:00,18,24.1,168.3,1002.0,31.0
WP21,11,2026-08-28 18:00:00,18,29.6,164.6,1000.0,30.0
AL04,11,2026-08-28 18:00:00,24,17.0,-57.1,1012.0,27.0
EP11,11,2026-08-28 18:00:00,24,15.1,-118.5,997.0,32.0
EP12,11,2026-08-28 18:00:00,24,12.9,-135.0,1007.0,21.0
WP20,11,2026-08-28 18:00:00,24,25.8,168.6,1001.0,30.0
WP21,11,2026-08-28 18:00:00,24,30.9,164.3,1000.0,28.0
AL04,11,2026-08-28 18:00:00,30,17.3,-59.1,1013.0,26.0
EP11,11,2026-08-28 18:00:00,30,15.5,-119.2,994.0,31.0
EP12,11,2026-08-28 18:00:00,30,13.1,-135.9,1006.0,21.0
WP20,11,2026-08-28 18:00:00,30,27.6,168.7,1002.0,29.0
WP21,11,2026-08-28 18:00:00,30,31.8,164.1,1001.0,26.0
AL04,11,2026-08-28 18:00:00,36,17.6,-61.1,1012.0,25.0
EP11,11,2026-08-28 18:00:00,36,15.9,-119.7,997.0,32.0
EP12,11,2026-08-28 18:00:00,36,13.2,-137.0,1008.0,22.0
WP20,11,2026-08-28 18:00:00,36,29.5,168.7,1002.0,30.0
WP21,11,2026-08-28 18:00:00,36,32.1,164.0,1001.0,23.0
AL04,11,2026-08-28 18:00:00,42,17.8,-62.9,1013.0,23.0
EP11,11,2026-08-28 18:00:00,42,16.1,-120.3,993.0,32.0
EP12,11,2026-08-28 18:00:00,42,13.1,-138.4,1006.0,22.0
WP20,11,2026-08-28 18:00:00,42,31.4,168.0,1002.0,31.0
WP21,11,2026-08-28 18:00:00,42,31.7,164.1,1003.0,22.0
AL04,11,2026-08-28 18:00:00,48,18.1,-64.4,1013.0,23.0
EP11,11,2026-08-28 18:00:00,48,16.3,-121.0,995.0,33.0
EP12,11,2026-08-28 18:00:00,48,13.2,-139.7,1008.0,20.0
WP20,11,2026-08-28 18:00:00,48,33.0,166.8,1002.0,29.0
WP21,11,2026-08-28 18:00:00,48,32.3,166.0,1002.0,29.0
AL04,11,2026-08-28 18:00:00,54,18.6,-65.6,1013.0,22.0
EP11,11,2026-08-28 18:00:00,54,16.5,-121.6,991.0,32.0
EP12,11,2026-08-28 18:00:00,54,13.3,-140.8,1006.0,20.0
WP20,11,2026-08-28 18:00:00,54,34.0,165.6,1004.0,27.0
WP21,11,2026-08-28 18:00:00,54,34.0,165.6,1004.0,27.0
AL04,11,2026-08-28 18:00:00,60,18.6,-67.1,1013.0,21.0
EP11,11,2026-08-28 18:00:00,60,16.6,-122.2,993.0,33.0
EP12,11,2026-08-28 18:00:00,60,13.3,-142.1,1008.0,21.0
WP20,11,2026-08-28 18:00:00,60,34.1,164.9,1004.0,23.0
WP21,11,2026-08-28 18:00:00,60,34.1,164.9,1004.0,23.0
AL04,11,2026-08-28 18:00:00,66,18.4,-68.8,1013.0,18.0
EP11,11,2026-08-28 18:00:00,66,16.7,-122.8,990.0,33.0
EP12,11,2026-08-28 18:00:00,66,13.3,-143.5,1006.0,21.0
WP20,11,2026-08-28 18:00:00,66,33.8,164.6,1005.0,22.0
WP21,11,2026-08-28 18:00:00,66,33.9,164.6,1005.0,22.0
EP11,11,2026-08-28 18:00:00,72,16.8,-123.5,992.0,33.0
EP12,11,2026-08-28 18:00:00,72,13.3,-144.7,1008.0,21.0
WP20,11,2026-08-28 18:00:00,72,33.7,164.3,1004.0,23.0
WP21,11,2026-08-28 18:00:00,72,33.7,164.3,1004.0,23.0
EP11,11,2026-08-28 18:00:00,78,17.0,-124.2,989.0,34.0
EP12,11,2026-08-28 18:00:00,78,13.3,-145.7,1006.0,21.0
WP20,11,2026-08-28 18:00:00,78,33.4,164.2,1006.0,23.0
WP21,11,2026-08-28 18:00:00,78,33.4,164.2,1006.0,23.0
EP11,11,2026-08-28 18:00:00,84,17.1,-125.1,991.0,34.0
EP12,11,2026-08-28 18:00:00,84,13.4,-146.8,1007.0,21.0
WP20,11,2026-08-28 18:00:00,84,33.2,164.1,1005.0,23.0
WP21,11,2026-08-28 18:00:00,84,33.2,164.1,1005.0,23.0
EP11,11,2026-08-28 18:00:00,90,17.4,-125.9,988.0,34.0
EP12,11,2026-08-28 18:00:00,90,13.4,-148.0,1005.0,22.0
WP20,11,2026-08-28 18:00:00,90,33.0,164.0,1007.0,22.0
WP21,11,2026-08-28 18:00:00,90,33.0,164.0,1007.0,22.0
EP11,11,2026-08-28 18:00:00,96,17.6,-126.6,992.0,34.0
EP12,11,2026-08-28 18:00:00,96,13.5,-149.2,1007.0,22.0
WP20,11,2026-08-28 18:00:00,96,32.6,164.2,1007.0,22.0
